index,Modal Price (Rs./Quintal)
0,5151
1,5250
2,5350
3,5150
4,5350
5,5150
6,5250
7,5250
8,5250
9,5200
10,5200
11,5250
12,5500
13,5050
14,5200
15,5500
16,5200
17,5950
18,5800
19,6300
20,6200
21,6200
22,6200
23,6200
24,6100
25,4900
26,4950
27,5000
28,5115
29,5250
30,5100
31,5100
32,5000
