index,Price_Date
0,13-01-2019
1,16-01-2019
2,03-02-2019
3,03-02-2019
4,04-02-2019
5,04-02-2019
6,06-02-2019
7,07-02-2019
8,13-02-2019
9,17-02-2019
10,21-02-2019
11,27-02-2019
12,10-03-2019
13,10-03-2019
14,11-03-2019
15,13-03-2019
16,13-03-2019
17,29-03-2019
18,31-03-2019
19,17-04-2019
20,18-04-2019
21,28-04-2019
22,01-05-2019
23,08-05-2019
24,22-05-2019
25,21-11-2019
26,24-11-2019
27,27-11-2019
28,04-12-2019
29,11-12-2019
30,15-12-2019
31,25-12-2019
32,26-12-2019
